dateStr time radId
20120426 300 207.0
20120426 300 204.0
20120426 300 205.0
20120426 300 33.0
20120426 330 206.0
20120426 330 204.0
20120426 330 207.0
20120426 330 205.0
20120429 930 204.0
20120429 930 207.0
20120429 930 33.0
20120429 930 205.0
20120429 930 32.0
20120503 730 204.0
20120503 730 207.0
20120503 730 205.0
20120503 730 206.0
20120509 700 204.0
20120509 700 205.0
20120509 700 207.0
20120509 700 33.0
20120509 700 206.0
20120510 500 206.0
20120510 500 204.0
20120510 500 207.0
20120510 500 205.0
20120510 530 206.0
20120510 530 204.0
20120510 530 207.0
20120510 530 205.0
20120510 600 33.0
20120510 600 206.0
20120510 600 204.0
20120510 600 207.0
20120511 400 206.0
20120511 400 207.0
20120511 400 204.0
20120511 400 205.0
20120513 630 205.0
20120513 630 33.0
20120513 630 206.0
20120513 630 204.0
20120513 630 207.0
20120513 700 204.0
20120513 700 205.0
20120513 700 207.0
20120513 700 33.0
20120513 700 206.0
20120513 730 204.0
20120513 730 207.0
20120513 730 33.0
20120513 730 205.0
20120513 730 206.0
20120513 800 204.0
20120513 800 207.0
20120513 800 205.0
20120513 800 33.0
20120513 800 206.0
20120513 830 204.0
20120513 830 206.0
20120513 830 207.0
20120513 830 33.0
20120513 830 205.0
20120520 630 33.0
20120520 630 205.0
20120520 630 206.0
20120520 630 207.0
20120520 630 204.0
20120520 700 204.0
20120520 700 205.0
20120520 700 207.0
20120520 700 33.0
20120520 700 32.0
20120520 700 206.0
20120520 730 204.0
20120520 730 207.0
20120520 730 205.0
20120520 730 33.0
20120520 730 32.0
20120520 730 206.0
20120523 430 32.0
20120523 430 206.0
20120523 430 207.0
20120523 430 204.0
20120523 430 205.0
20120523 430 33.0
20120523 500 32.0
20120523 500 206.0
20120523 500 207.0
20120523 500 204.0
20120523 500 205.0
20120523 530 33.0
20120523 530 205.0
20120523 530 32.0
20120523 530 206.0
20120523 530 204.0
20120523 530 207.0
20120523 600 33.0
20120523 600 205.0
20120523 600 32.0
20120523 600 206.0
20120523 600 207.0
20120523 600 204.0
20120523 630 33.0
20120523 630 205.0
20120523 630 206.0
20120523 630 204.0
20120523 630 207.0
20120523 700 204.0
20120523 700 205.0
20120523 700 207.0
20120523 700 33.0
20120523 700 206.0
20120523 730 204.0
20120523 730 207.0
20120523 730 33.0
20120523 730 205.0
20120523 730 206.0
20120523 830 204.0
20120523 830 207.0
20120523 830 33.0
20120523 830 205.0
20120524 730 204.0
20120524 730 207.0
20120524 730 33.0
20120524 730 205.0
20120524 730 206.0
20120603 730 204.0
20120603 730 33.0
20120603 730 205.0
20120603 730 206.0
20120603 730 207.0
20120603 800 204.0
20120603 800 207.0
20120603 800 33.0
20120603 800 205.0
20120603 800 206.0
20120603 830 204.0
20120603 830 206.0
20120603 830 207.0
20120603 830 33.0
20120605 500 32.0
20120605 500 33.0
20120605 500 206.0
20120605 500 207.0
20120605 500 204.0
20120605 500 205.0
20120605 530 33.0
20120605 530 205.0
20120605 530 32.0
20120605 530 207.0
20120605 530 204.0
20120605 600 33.0
20120605 600 205.0
20120605 600 206.0
20120605 600 207.0
20120605 600 204.0
20120605 630 33.0
20120605 630 205.0
20120605 630 206.0
20120605 630 204.0
20120605 630 207.0
20120606 530 205.0
20120606 530 32.0
20120606 530 206.0
20120606 530 207.0
20120606 530 204.0
20120611 900 206.0
20120611 900 204.0
20120611 900 207.0
20120611 900 33.0
20120611 900 205.0
20120611 930 206.0
20120611 930 204.0
20120611 930 207.0
20120611 930 33.0
20120611 930 205.0
20120611 1000 206.0
20120611 1000 204.0
20120611 1000 207.0
20120611 1000 33.0
20120612 430 207.0
20120612 430 204.0
20120612 430 33.0
20120612 430 205.0
20120618 130 206.0
20120618 130 207.0
20120618 130 205.0
20120618 130 33.0
20120618 130 32.0
20120618 200 206.0
20120618 200 207.0
20120618 200 205.0
20120618 200 32.0
20120618 200 33.0
20120618 230 206.0
20120618 230 207.0
20120618 230 204.0
20120618 230 205.0
20120618 230 33.0
20120618 230 32.0
20120618 300 206.0
20120618 300 207.0
20120618 300 204.0
20120618 300 33.0
20120618 300 205.0
20120618 300 32.0
20120618 330 32.0
20120618 330 206.0
20120618 330 204.0
20120618 330 207.0
20120618 330 205.0
20120618 330 33.0
20120618 400 206.0
20120618 400 207.0
20120618 400 204.0
20120618 400 33.0
20120618 400 205.0
20120618 430 206.0
20120618 430 204.0
20120618 430 207.0
20120618 430 33.0
20120618 430 205.0
20120625 830 206.0
20120625 830 207.0
20120625 830 204.0
20120625 830 33.0
20120625 830 205.0
20120625 900 206.0
20120625 900 207.0
20120625 900 204.0
20120625 900 205.0
20120625 900 33.0
20120626 700 204.0
20120626 700 205.0
20120626 700 33.0
20120626 700 206.0
20120626 700 207.0
20120626 900 206.0
20120626 900 207.0
20120626 900 204.0
20120626 900 33.0
20120628 900 204.0
20120628 900 206.0
20120628 900 207.0
20120628 900 33.0
20120628 900 205.0
20120630 700 33.0
20120630 700 205.0
20120630 700 207.0
20120630 700 32.0
20120630 700 206.0
20120630 700 204.0
20120630 800 204.0
20120630 800 207.0
20120630 800 205.0
20120630 800 33.0
20120630 800 206.0
20120630 830 204.0
20120630 830 207.0
20120630 830 33.0
20120630 830 32.0
20120630 830 206.0
20120630 900 204.0
20120630 900 206.0
20120630 900 207.0
20120630 900 33.0
20120701 430 206.0
20120701 430 204.0
20120701 430 207.0
20120701 430 205.0
20120701 430 33.0
20120701 500 32.0
20120701 500 206.0
20120701 500 207.0
20120701 500 204.0
20120701 500 205.0
20120701 530 32.0
20120701 530 206.0
20120701 530 204.0
20120701 530 207.0
20120701 530 205.0
20120701 600 33.0
20120701 600 205.0
20120701 600 32.0
20120701 600 206.0
20120701 600 207.0
20120701 600 204.0
20120702 230 206.0
20120702 230 207.0
20120702 230 204.0
20120702 230 33.0
20120702 230 205.0
20120702 230 32.0
20120702 600 33.0
20120702 600 205.0
20120702 600 32.0
20120702 600 204.0
20120702 600 206.0
20120702 600 207.0
20120702 630 33.0
20120702 630 205.0
20120702 630 206.0
20120702 630 204.0
20120702 630 207.0
20120702 800 204.0
20120702 800 33.0
20120702 800 207.0
20120702 800 205.0
20120702 800 206.0
20120703 600 205.0
20120703 600 206.0
20120703 600 204.0
20120703 600 207.0
20120704 630 33.0
20120704 630 205.0
20120704 630 206.0
20120704 630 204.0
20120704 630 207.0
20120704 700 33.0
20120704 700 204.0
20120704 700 205.0
20120704 700 207.0
20120704 700 32.0
20120704 700 206.0
20120704 730 204.0
20120704 730 207.0
20120704 730 205.0
20120704 730 206.0
20120706 700 205.0
20120706 700 32.0
20120706 700 33.0
20120706 700 206.0
20120706 700 207.0
20120706 800 204.0
20120706 800 207.0
20120706 800 205.0
20120706 800 206.0
20120706 830 204.0
20120706 830 207.0
20120706 830 205.0
20120706 830 206.0
20120709 430 32.0
20120709 430 205.0
20120709 430 206.0
20120709 430 207.0
20120709 430 204.0
20120709 430 33.0
20120709 500 32.0
20120709 500 206.0
20120709 500 207.0
20120709 500 204.0
20120709 500 205.0
20120709 500 33.0
20120709 630 33.0
20120709 630 205.0
20120709 630 206.0
20120709 630 204.0
20120709 630 207.0
20120709 700 204.0
20120709 700 205.0
20120709 700 33.0
20120709 700 32.0
20120709 700 206.0
20120709 700 207.0
20120709 730 204.0
20120709 730 207.0
20120709 730 33.0
20120709 730 205.0
20120709 730 32.0
20120709 730 206.0
20120709 800 204.0
20120709 800 207.0
20120709 800 33.0
20120709 800 205.0
20120709 800 206.0
20120709 830 204.0
20120709 830 207.0
20120709 830 33.0
20120709 830 205.0
20120709 830 206.0
20120709 900 207.0
20120709 900 204.0
20120709 900 33.0
20120709 900 205.0
20120709 900 32.0
20120709 900 206.0
20120709 930 206.0
20120709 930 204.0
20120709 930 207.0
20120709 930 33.0
20120709 930 205.0
20120709 930 32.0
20120710 400 204.0
20120710 400 207.0
20120710 400 33.0
20120710 400 205.0
20120710 400 32.0
20120710 430 32.0
20120710 430 206.0
20120710 430 204.0
20120710 430 207.0
20120710 430 33.0
20120710 430 205.0
20120710 500 206.0
20120710 500 207.0
20120710 500 204.0
20120710 500 205.0
20120710 500 33.0
20120710 530 33.0
20120710 530 205.0
20120710 530 32.0
20120710 530 206.0
20120710 530 204.0
20120710 530 207.0
20120710 600 33.0
20120710 600 206.0
20120710 600 207.0
20120710 600 204.0
20120710 630 33.0
20120710 630 207.0
20120710 630 206.0
20120710 630 204.0
20120710 700 207.0
20120710 700 33.0
20120710 700 206.0
20120710 700 204.0
20120711 800 204.0
20120711 800 207.0
20120711 800 33.0
20120711 800 205.0
20120711 800 206.0
20120711 830 204.0
20120711 830 207.0
20120711 830 33.0
20120711 830 205.0
20120711 830 206.0
20120711 900 204.0
20120711 900 33.0
20120711 900 207.0
20120711 900 205.0
20120711 930 206.0
20120711 930 204.0
20120711 930 207.0
20120711 930 205.0
20120711 1000 206.0
20120711 1000 204.0
20120711 1000 207.0
20120711 1000 33.0
20120712 700 33.0
20120712 700 204.0
20120712 700 205.0
20120712 700 207.0
20120712 700 206.0
20120716 0 206.0
20120716 0 204.0
20120716 0 207.0
20120716 0 205.0
20120716 0 32.0
20120716 0 33.0
20120716 30 206.0
20120716 30 204.0
20120716 30 207.0
20120716 30 205.0
20120716 30 33.0
20120716 30 32.0
20120716 100 206.0
20120716 100 204.0
20120716 100 205.0
20120716 100 207.0
20120716 100 33.0
20120716 100 32.0
20120716 130 206.0
20120716 130 204.0
20120716 130 207.0
20120716 130 205.0
20120716 130 33.0
20120716 130 32.0
20120716 200 206.0
20120716 200 207.0
20120716 200 204.0
20120716 200 205.0
20120716 200 33.0
20120716 330 206.0
20120716 330 207.0
20120716 330 33.0
20120716 330 32.0
20120717 200 206.0
20120717 200 207.0
20120717 200 33.0
20120717 200 205.0
20120717 200 32.0
20120717 230 206.0
20120717 230 207.0
20120717 230 204.0
20120717 230 33.0
20120717 230 205.0
20120717 230 32.0
20120717 300 206.0
20120717 300 207.0
20120717 300 204.0
20120717 300 205.0
20120717 300 33.0
20120717 300 32.0
20120717 330 206.0
20120717 330 207.0
20120717 330 204.0
20120717 330 33.0
20120717 330 205.0
20120717 330 32.0
20120717 400 32.0
20120717 400 206.0
20120717 400 207.0
20120717 400 204.0
20120717 400 33.0
20120717 400 205.0
20120717 430 206.0
20120717 430 204.0
20120717 430 207.0
20120717 430 33.0
20120717 430 205.0
20120717 500 206.0
20120717 500 207.0
20120717 500 204.0
20120717 500 33.0
20120722 800 204.0
20120722 800 207.0
20120722 800 33.0
20120722 800 206.0
20120722 1000 206.0
20120722 1000 207.0
20120722 1000 204.0
20120722 1000 205.0
20120722 1000 33.0
20120729 800 204.0
20120729 800 207.0
20120729 800 205.0
20120729 800 206.0
20120730 700 204.0
20120730 700 205.0
20120730 700 206.0
20120730 700 207.0
20120730 930 206.0
20120730 930 204.0
20120730 930 207.0
20120730 930 205.0
20120730 1000 206.0
20120730 1000 204.0
20120730 1000 207.0
20120730 1000 205.0
20120803 430 32.0
20120803 430 204.0
20120803 430 206.0
20120803 430 207.0
20120803 430 205.0
20120803 500 32.0
20120803 500 205.0
20120803 500 206.0
20120803 500 207.0
20120803 500 204.0
20120803 530 205.0
20120803 530 32.0
20120803 530 206.0
20120803 530 204.0
20120803 530 207.0
20120803 600 205.0
20120803 600 32.0
20120803 600 206.0
20120803 600 204.0
20120803 600 207.0
20120803 630 205.0
20120803 630 32.0
20120803 630 206.0
20120803 630 204.0
20120803 630 207.0
20120803 700 204.0
20120803 700 205.0
20120803 700 207.0
20120803 700 32.0
20120803 700 206.0
20120803 730 204.0
20120803 730 205.0
20120803 730 207.0
20120803 730 32.0
20120803 730 206.0
20120803 800 204.0
20120803 800 207.0
20120803 800 205.0
20120803 800 32.0
20120803 800 206.0
20120803 830 204.0
20120803 830 207.0
20120803 830 205.0
20120803 830 32.0
20120803 830 206.0
20120806 1000 206.0
20120806 1000 207.0
20120806 1000 204.0
20120806 1000 205.0
20120814 730 204.0
20120814 730 207.0
20120814 730 205.0
20120814 730 32.0
20120814 730 206.0
20120814 830 204.0
20120814 830 207.0
20120814 830 33.0
20120814 830 205.0
20120814 830 206.0
20120814 900 206.0
20120814 900 207.0
20120814 900 204.0
20120814 900 205.0
20120817 530 33.0
20120817 530 206.0
20120817 530 204.0
20120817 530 207.0
20120817 530 205.0
20120817 600 33.0
20120817 600 205.0
20120817 600 32.0
20120817 600 206.0
20120817 600 204.0
20120817 600 207.0
20120817 630 33.0
20120817 630 205.0
20120817 630 32.0
20120817 630 206.0
20120817 630 207.0
20120817 630 204.0
20120820 230 206.0
20120820 230 204.0
20120820 230 207.0
20120820 230 33.0
20120820 230 205.0
20120820 530 33.0
20120820 530 205.0
20120820 530 32.0
20120820 530 206.0
20120820 530 207.0
20120820 530 204.0
20120820 600 33.0
20120820 600 205.0
20120820 600 32.0
20120820 600 206.0
20120820 600 207.0
20120820 600 204.0
20120820 630 33.0
20120820 630 205.0
20120820 630 32.0
20120820 630 206.0
20120820 630 204.0
20120820 630 207.0
20120820 700 33.0
20120820 700 205.0
20120820 700 206.0
20120820 700 207.0
20120820 700 204.0
20120820 730 204.0
20120820 730 33.0
20120820 730 205.0
20120820 730 32.0
20120820 730 206.0
20120820 830 206.0
20120820 830 207.0
20120820 830 204.0
20120820 830 33.0
20120820 830 205.0
20120823 730 204.0
20120823 730 33.0
20120823 730 205.0
20120823 730 206.0
20120823 730 207.0
20120823 800 204.0
20120823 800 207.0
20120823 800 33.0
20120823 800 205.0
20120823 800 206.0
20120902 630 205.0
20120902 630 32.0
20120902 630 206.0
20120902 630 207.0
20120902 630 204.0
20120902 700 204.0
20120902 700 205.0
20120902 700 207.0
20120902 700 33.0
20120902 700 206.0
20120902 730 204.0
20120902 730 207.0
20120902 730 205.0
20120902 730 206.0
20120903 200 204.0
20120903 200 207.0
20120903 200 205.0
20120903 200 32.0
20120903 230 206.0
20120903 230 207.0
20120903 230 204.0
20120903 230 205.0
20120903 230 32.0
20120904 200 206.0
20120904 200 204.0
20120904 200 207.0
20120904 200 205.0
20120904 200 32.0
20120904 230 206.0
20120904 230 204.0
20120904 230 207.0
20120904 230 205.0
20120904 230 32.0
20120904 300 206.0
20120904 300 204.0
20120904 300 207.0
20120904 300 205.0
20120904 330 204.0
20120904 330 206.0
20120904 330 207.0
20120904 330 205.0
20120904 400 206.0
20120904 400 204.0
20120904 400 207.0
20120904 400 205.0
20120904 430 204.0
20120904 430 206.0
20120904 430 207.0
20120904 430 205.0
20120904 500 206.0
20120904 500 204.0
20120904 500 207.0
20120904 500 205.0
20120904 530 206.0
20120904 530 204.0
20120904 530 207.0
20120904 530 205.0
20120905 130 204.0
20120905 130 206.0
20120905 130 207.0
20120905 130 205.0
20120905 130 32.0
20120905 200 206.0
20120905 200 204.0
20120905 200 207.0
20120905 200 205.0
20120905 200 32.0
20120905 230 206.0
20120905 230 204.0
20120905 230 207.0
20120905 230 205.0
20120905 230 32.0
20120905 300 206.0
20120905 300 207.0
20120905 300 204.0
20120905 300 205.0
20120905 330 206.0
20120905 330 204.0
20120905 330 207.0
20120905 330 205.0
20120905 430 32.0
20120905 430 206.0
20120905 430 207.0
20120905 430 204.0
20120905 430 205.0
20120905 530 206.0
20120905 530 207.0
20120905 530 204.0
20120905 530 205.0
20120905 600 205.0
20120905 600 206.0
20120905 600 207.0
20120905 600 204.0
20120907 530 204.0
20120907 530 206.0
20120907 530 207.0
20120907 530 205.0
20120907 800 204.0
20120907 800 207.0
20120907 800 205.0
20120907 800 206.0
20120918 630 33.0
20120918 630 205.0
20120918 630 209.0
20120918 630 206.0
20120918 700 33.0
20120918 700 205.0
20120918 700 208.0
20120918 700 206.0
20120918 700 209.0
20120918 730 33.0
20120918 730 205.0
20120918 730 208.0
20120918 730 206.0
20121001 130 209.0
20121001 130 204.0
20121001 130 206.0
20121001 130 207.0
20121001 130 33.0
20121001 200 209.0
20121001 200 204.0
20121001 200 33.0
20121001 200 205.0
20121001 200 32.0
20121001 300 206.0
20121001 300 204.0
20121001 300 207.0
20121001 300 205.0
20121001 630 33.0
20121001 630 205.0
20121001 630 32.0
20121001 630 208.0
20121001 630 209.0
20121001 630 206.0
20121001 630 204.0
20121001 630 207.0
20121001 700 33.0
20121001 700 204.0
20121001 700 205.0
20121001 700 208.0
20121001 700 209.0
20121001 700 206.0
20121001 700 207.0
20121001 830 204.0
20121001 830 206.0
20121001 830 207.0
20121001 830 33.0
20121001 830 205.0
20121001 830 208.0
20121001 830 209.0
20121001 900 206.0
20121001 900 204.0
20121001 900 208.0
20121001 900 209.0
20121008 300 206.0
20121008 300 207.0
20121008 300 205.0
20121008 300 32.0
20121008 400 32.0
20121008 400 209.0
20121008 400 206.0
20121008 400 207.0
20121008 400 205.0
20121008 430 32.0
20121008 430 206.0
20121008 430 207.0
20121008 430 204.0
20121008 430 33.0
20121008 430 205.0
20121008 800 207.0
20121008 800 208.0
20121008 800 209.0
20121008 800 206.0
20121008 1000 206.0
20121008 1000 207.0
20121008 1000 208.0
20121008 1000 209.0
20121009 0 209.0
20121009 0 206.0
20121009 0 204.0
20121009 0 207.0
20121009 0 33.0
20121009 0 205.0
20121009 0 32.0
20121009 100 206.0
20121009 100 207.0
20121009 100 204.0
20121009 100 205.0
20121009 100 33.0
20121009 100 32.0
20121009 400 208.0
20121009 400 209.0
20121009 400 206.0
20121009 400 207.0
20121009 400 33.0
20121009 500 208.0
20121009 500 209.0
20121009 500 206.0
20121009 500 207.0
20121012 630 205.0
20121012 630 33.0
20121012 630 206.0
20121012 630 207.0
20121012 630 204.0
20121012 700 204.0
20121012 700 205.0
20121012 700 206.0
20121012 700 207.0
20121012 730 204.0
20121012 730 207.0
20121012 730 205.0
20121012 730 33.0
20121012 730 32.0
20121012 730 206.0
20121012 800 204.0
20121012 800 207.0
20121012 800 205.0
20121012 800 206.0
20121012 1130 206.0
20121012 1130 207.0
20121012 1130 33.0
20121012 1130 204.0
20121012 1130 205.0
20121013 200 206.0
20121013 200 207.0
20121013 200 204.0
20121013 200 205.0
20121013 300 206.0
20121013 300 207.0
20121013 300 204.0
20121013 300 205.0
20121013 300 33.0
20121013 300 32.0
20121013 330 206.0
20121013 330 207.0
20121013 330 204.0
20121013 330 205.0
20121013 330 33.0
20121013 330 32.0
20121013 400 206.0
20121013 400 204.0
20121013 400 207.0
20121013 400 205.0
20121013 400 33.0
20121013 430 206.0
20121013 430 204.0
20121013 430 207.0
20121013 430 33.0
20121013 430 205.0
20121013 500 33.0
20121013 500 206.0
20121013 500 204.0
20121013 500 207.0
20121014 100 204.0
20121014 100 206.0
20121014 100 207.0
20121014 100 33.0
20121014 100 205.0
20121014 100 32.0
20121014 130 204.0
20121014 130 206.0
20121014 130 207.0
20121014 130 205.0
20121014 130 33.0
20121014 200 206.0
20121014 200 204.0
20121014 200 207.0
20121014 200 33.0
20121014 200 205.0
20121014 230 206.0
20121014 230 204.0
20121014 230 207.0
20121014 230 205.0
20121014 230 33.0
20121014 300 206.0
20121014 300 204.0
20121014 300 207.0
20121014 300 205.0
20121014 300 33.0
20121014 330 206.0
20121014 330 209.0
20121014 330 207.0
20121014 330 204.0
20121014 330 205.0
20121015 430 206.0
20121015 430 207.0
20121015 430 204.0
20121015 430 205.0
20121017 800 204.0
20121017 800 207.0
20121017 800 33.0
20121017 800 205.0
20121017 800 209.0
20121017 800 208.0
20121017 800 206.0
20121017 830 204.0
20121017 830 206.0
20121017 830 207.0
20121017 830 33.0
20121017 830 205.0
20121023 700 204.0
20121023 700 205.0
20121023 700 209.0
20121023 700 206.0
20121023 700 207.0
20121101 730 208.0
20121101 730 209.0
20121101 730 206.0
20121101 730 204.0
20121101 730 207.0
20121101 900 206.0
20121101 900 204.0
20121101 900 208.0
20121101 900 209.0
20121114 100 204.0
20121114 100 206.0
20121114 100 33.0
20121114 100 205.0
20121114 100 207.0
20121114 100 32.0
20121114 130 204.0
20121114 130 209.0
20121114 130 207.0
20121114 130 205.0
20121114 130 33.0
20121114 130 32.0
20121114 300 204.0
20121114 300 206.0
20121114 300 207.0
20121114 300 205.0
20121114 300 33.0
20121114 300 32.0
20121114 330 206.0
20121114 330 207.0
20121114 330 204.0
20121114 330 33.0
20121114 330 205.0
20121114 330 32.0
20121114 400 32.0
20121114 400 209.0
20121114 400 206.0
20121114 400 204.0
20121114 400 207.0
20121114 400 205.0
20121114 400 33.0
20121114 430 208.0
20121114 430 209.0
20121114 430 206.0
20121114 430 204.0
20121114 430 207.0
20121114 430 205.0
20121114 430 33.0
20121114 500 33.0
20121114 500 32.0
20121114 500 209.0
20121114 500 206.0
20121114 500 204.0
20121114 500 207.0
20121114 500 205.0
20121114 530 33.0
20121114 530 208.0
20121114 530 209.0
20121114 530 206.0
20121114 530 207.0
20121114 530 204.0
20121114 530 205.0
20121114 600 208.0
20121114 600 209.0
20121114 600 206.0
20121114 600 207.0
20121120 400 206.0
20121120 400 207.0
20121120 400 33.0
20121120 400 205.0
20121121 130 204.0
20121121 130 33.0
20121121 130 205.0
20121121 130 207.0
20121121 130 32.0
20121121 200 204.0
20121121 200 206.0
20121121 200 207.0
20121121 200 33.0
20121121 200 205.0
20121121 200 32.0
20121121 230 204.0
20121121 230 206.0
20121121 230 207.0
20121121 230 33.0
20121121 230 32.0
20121121 300 206.0
20121121 300 204.0
20121121 300 207.0
20121121 300 33.0
20121121 300 205.0
20121121 300 32.0
20121124 200 206.0
20121124 200 207.0
20121124 200 204.0
20121124 200 33.0
20121124 230 204.0
20121124 230 206.0
20121124 230 207.0
20121124 230 33.0
20121124 230 205.0
20121124 230 32.0
20121124 300 206.0
20121124 300 204.0
20121124 300 207.0
20121124 300 205.0
20121124 300 33.0
20121124 300 32.0
20121124 330 32.0
20121124 330 204.0
20121124 330 207.0
20121124 330 205.0
20121124 330 33.0
20121124 400 32.0
20121124 400 206.0
20121124 400 207.0
20121124 400 204.0
20121124 400 33.0
20121124 400 205.0
20121124 430 206.0
20121124 430 207.0
20121124 430 204.0
20121124 430 33.0
20121124 500 209.0
20121124 500 206.0
20121124 500 204.0
20121124 500 207.0
20121124 500 33.0
20121124 800 204.0
20121124 800 207.0
20121124 800 33.0
20121124 800 208.0
20121124 800 209.0
20121124 800 206.0
20121124 830 204.0
20121124 830 206.0
20121124 830 207.0
20121124 830 33.0
20121124 830 208.0
20121124 830 209.0
20121124 900 204.0
20121124 900 206.0
20121124 900 207.0
20121124 900 33.0
20121124 900 208.0
20121124 900 209.0
20121124 930 206.0
20121124 930 204.0
20121124 930 207.0
20121124 930 208.0
20121124 930 209.0
20121124 1000 206.0
20121124 1000 33.0
20121124 1000 204.0
20121124 1000 207.0
20121124 1000 208.0
20121124 1000 209.0
20130118 300 206.0
20130118 300 204.0
20130118 300 207.0
20130118 300 33.0
20130118 300 32.0
20130118 400 33.0
20130118 400 206.0
20130118 400 207.0
20130118 400 204.0
20130118 400 205.0
20130118 400 32.0
20130118 430 206.0
20130118 430 33.0
20130118 430 207.0
20130118 430 204.0
20130118 430 205.0
20130118 500 206.0
20130118 500 207.0
20130118 500 204.0
20130118 500 205.0
20130118 500 33.0
20130120 400 206.0
20130120 400 207.0
20130120 400 204.0
20130120 400 205.0
20130120 500 208.0
20130120 500 206.0
20130120 500 207.0
20130120 500 205.0
20130120 500 33.0
20130120 700 32.0
20130120 700 206.0
20130120 700 204.0
20130120 700 207.0
20130120 800 204.0
20130120 800 207.0
20130120 800 205.0
20130120 800 206.0
20130222 600 205.0
20130222 600 206.0
20130222 600 207.0
20130222 600 204.0
20130222 630 33.0
20130222 630 205.0
20130222 630 206.0
20130222 630 204.0
20130222 630 207.0
20130222 700 33.0
20130222 700 206.0
20130222 700 207.0
20130222 700 204.0
20130222 730 204.0
20130222 730 207.0
20130222 730 205.0
20130222 730 33.0
20130222 730 206.0
20130301 300 206.0
20130301 300 204.0
20130301 300 207.0
20130301 300 205.0
20130301 400 207.0
20130301 400 204.0
20130301 400 205.0
20130301 400 33.0
20130301 400 32.0
20130301 500 206.0
20130301 500 204.0
20130301 500 207.0
20130301 500 33.0
20130301 500 205.0
20130301 530 206.0
20130301 530 204.0
20130301 530 207.0
20130301 530 33.0
20130301 530 205.0
20130302 100 204.0
20130302 100 207.0
20130302 100 33.0
20130302 100 205.0
20130302 100 32.0
20130302 300 206.0
20130302 300 204.0
20130302 300 207.0
20130302 300 205.0
20130302 400 206.0
20130302 400 207.0
20130302 400 204.0
20130302 400 205.0
20130303 400 32.0
20130303 400 204.0
20130303 400 205.0
20130303 400 207.0
20130303 400 33.0
20130303 430 32.0
20130303 430 206.0
20130303 430 204.0
20130303 430 207.0
20130303 430 33.0
20130303 430 205.0
20130303 500 204.0
20130303 500 207.0
20130303 500 205.0
20130303 500 33.0
20130303 530 206.0
20130303 530 204.0
20130303 530 207.0
20130303 530 205.0
20130316 500 206.0
20130316 500 207.0
20130316 500 204.0
20130316 500 33.0
20130316 500 205.0
20130316 530 33.0
20130316 530 205.0
20130316 530 32.0
20130316 530 206.0
20130316 530 204.0
20130316 530 207.0
20130316 630 33.0
20130316 630 205.0
20130316 630 32.0
20130316 630 206.0
20130316 630 204.0
20130316 630 207.0
20130316 730 33.0
20130316 730 204.0
20130316 730 207.0
20130316 730 205.0
20130316 730 206.0
20130316 800 204.0
20130316 800 207.0
20130316 800 33.0
20130316 800 205.0
20130316 800 206.0
20130316 900 204.0
20130316 900 206.0
20130316 900 207.0
20130316 900 33.0
20130316 900 205.0
20130316 930 204.0
20130316 930 206.0
20130316 930 207.0
20130316 930 33.0
20130316 1000 206.0
20130316 1000 204.0
20130316 1000 207.0
20130316 1000 33.0
20130316 1030 204.0
20130316 1030 206.0
20130316 1030 207.0
20130316 1030 33.0
20130320 630 205.0
20130320 630 33.0
20130320 630 206.0
20130320 630 204.0
20130320 630 207.0
20130321 300 206.0
20130321 300 207.0
20130321 300 205.0
20130321 300 32.0
20130321 400 209.0
20130321 400 206.0
20130321 400 207.0
20130321 400 204.0
20130321 400 205.0
20130321 400 33.0
20130321 400 32.0
20130321 430 32.0
20130321 430 209.0
20130321 430 206.0
20130321 430 204.0
20130321 430 207.0
20130321 430 33.0
20130321 430 205.0
20130321 500 206.0
20130321 500 204.0
20130321 500 207.0
20130321 500 33.0
20130327 700 33.0
20130327 700 204.0
20130327 700 207.0
20130327 700 205.0
20130327 700 32.0
20130327 700 206.0
20130329 630 33.0
20130329 630 205.0
20130329 630 209.0
20130329 630 206.0
20130329 630 204.0
20130329 630 207.0
20130329 700 207.0
20130329 700 208.0
20130329 700 206.0
20130329 700 204.0
20130330 100 204.0
20130330 100 206.0
20130330 100 207.0
20130330 100 33.0
20130330 100 205.0
20130330 130 207.0
20130330 130 204.0
20130330 130 33.0
20130330 130 205.0
20130330 130 32.0
20130330 200 206.0
20130330 200 207.0
20130330 200 204.0
20130330 200 205.0
20130330 200 33.0
20130330 200 32.0
20130330 230 206.0
20130330 230 207.0
20130330 230 204.0
20130330 230 33.0
20130330 230 205.0
20130330 300 206.0
20130330 300 207.0
20130330 300 204.0
20130330 300 205.0
20130330 300 33.0
20130330 300 32.0
20130330 330 206.0
20130330 330 209.0
20130330 330 207.0
20130330 330 204.0
20130330 330 33.0
20130330 330 205.0
20130330 330 32.0
20130330 400 32.0
20130330 400 206.0
20130330 400 207.0
20130330 400 204.0
20130330 400 205.0
20130330 400 33.0
20130330 430 206.0
20130330 430 207.0
20130330 430 204.0
20130330 430 33.0
20130330 430 205.0
20130330 500 206.0
20130330 500 207.0
20130330 500 33.0
20130330 500 205.0
20130426 230 206.0
20130426 230 204.0
20130426 230 207.0
20130426 230 33.0
20130426 230 205.0
20130426 400 206.0
20130426 400 204.0
20130426 400 207.0
20130426 400 33.0
20130426 430 32.0
20130426 430 206.0
20130426 430 207.0
